,for_date,data_source,abbreviation,unit_type,address,city,state,zip_code,bedrooms,bathrooms,listing_date,sqft,price_sqft,distance,ingest_time
147,2022-01-17,rentcast,as163,as1631b1,1018 Audra St,Cedar,Park,TX,2.0,"1,165",2022-01-11,Single Family,1.732,0.21,2022-01-18 00:44:58.587340
148,2022-01-17,rentcast,as163,as1631b1,1006 Reynaldo St,Cedar,Park,TX,2.0,"1,297",2022-01-02,Single Family,1.202,0.27,2022-01-18 00:44:58.587340
149,2022-01-17,rentcast,as163,as1631b1,800 Lone Star Dr,Cedar,Park,TX,2.0,"1,253",2021-06-19,Single Family,1.522,0.49,2022-01-18 00:44:58.587340
150,2022-01-17,rentcast,as163,as1631b1,2006 Coachlamp Dr,Cedar,Park,TX,2.0,"1,180",2021-12-29,Single Family,1.522,0.88,2022-01-18 00:44:58.587340
151,2022-01-17,rentcast,as163,as1631b1,1201 Brashear Ln,Cedar,Park,TX,2.0,"1,343",2021-11-15,Single Family,1.302,0.23,2022-01-18 00:44:58.587340
152,2022-01-17,rentcast,as163,as1631b1,1047 Silverstone Ln,Cedar,Park,TX,2.0,"1,368",2021-09-13,Single Family,1.352,0.2,2022-01-18 00:44:58.587340
153,2022-01-17,rentcast,as163,as1631b1,"1004 W Whitestone Blvd, Unit 142820",Cedar,Park,TX,2.0,"1,150",2021-09-19,Apartment,1.262,0.15,2022-01-18 00:44:58.587340
154,2022-01-17,rentcast,as163,as1631b1,"1004 W Whitestone Blvd, # 142820",Cedar,Park,TX,2.0,"1,150",2021-06-30,Apartment,1.262,0.15,2022-01-18 00:44:58.587340
155,2022-01-17,rentcast,as163,as1631b1,703 Blue Oak Cir,Cedar,Park,TX,2.0,"1,303",2021-06-20,Single Family,1.372,0.52,2022-01-18 00:44:58.587340
156,2022-01-17,rentcast,as163,as1631b1,1101 Doris Ln,Cedar,Park,TX,2.0,"1,316",2021-06-30,Single Family,1.442,0.47,2022-01-18 00:44:58.587340
157,2022-01-17,rentcast,as163,as1631b1,1813 Woodstone Ct,Cedar,Park,TX,2.0,"1,296",2021-08-11,Single Family,1.622,0.78,2022-01-18 00:44:58.587340
158,2022-01-17,rentcast,as163,as1631b1,202 Fawnfield Dr,Cedar,Park,TX,2.0,"1,243",2021-07-04,Single Family,1.692,1.01,2022-01-18 00:44:58.587340
159,2022-01-17,rentcast,as163,as1631b1,1806 Oakmont Ln,Cedar,Park,TX,2.0,"1,323",2021-06-18,Single Family,1.512,0.68,2022-01-18 00:44:58.587340
160,2022-01-17,rentcast,as163,as1632d1,1045 Silverstone Ln,Cedar,Park,TX,2.0,"1,153",2021-06-19,Single Family,1.732,0.2,2022-01-18 00:44:58.587340
161,2022-01-17,rentcast,as163,as1632d1,1018 Audra St,Cedar,Park,TX,2.0,"1,165",2022-01-11,Single Family,1.732,0.21,2022-01-18 00:44:58.587340
162,2022-01-17,rentcast,as163,as1632d1,"1210 W Whitestone Xing, Unit 232731-1150",Austin,TX,78613,2.5,"1,150",2021-09-18,Apartment,1.652,0.07,2022-01-18 00:44:58.587340
163,2022-01-17,rentcast,as163,as1632d1,2006 Coachlamp Dr,Cedar,Park,TX,2.0,"1,180",2021-12-29,Single Family,1.522,0.88,2022-01-18 00:44:58.587340
164,2022-01-17,rentcast,as163,as1632d1,1006 Reynaldo St,Cedar,Park,TX,2.0,"1,297",2022-01-02,Single Family,1.202,0.27,2022-01-18 00:44:58.587340
165,2022-01-17,rentcast,as163,as1632d1,800 Lone Star Dr,Cedar,Park,TX,2.0,"1,253",2021-06-19,Single Family,1.522,0.49,2022-01-18 00:44:58.587340
166,2022-01-17,rentcast,as163,as1632d1,"1004 W Whitestone Blvd, Unit 142820",Cedar,Park,TX,2.0,"1,150",2021-09-19,Apartment,1.262,0.15,2022-01-18 00:44:58.587340
167,2022-01-17,rentcast,as163,as1632d1,"1004 W Whitestone Blvd, # 142820",Cedar,Park,TX,2.0,"1,150",2021-06-30,Apartment,1.262,0.15,2022-01-18 00:44:58.587340
168,2022-01-17,rentcast,as163,as1632d1,1201 Brashear Ln,Cedar,Park,TX,2.0,"1,343",2021-11-15,Single Family,1.302,0.23,2022-01-18 00:44:58.587340
169,2022-01-17,rentcast,as163,as1632d1,1047 Silverstone Ln,Cedar,Park,TX,2.0,"1,368",2021-09-13,Single Family,1.352,0.2,2022-01-18 00:44:58.587340
170,2022-01-17,rentcast,as163,as1632d1,703 Blue Oak Cir,Cedar,Park,TX,2.0,"1,303",2021-06-20,Single Family,1.372,0.52,2022-01-18 00:44:58.587340
171,2022-01-17,rentcast,as163,as1632d1,1101 Doris Ln,Cedar,Park,TX,2.0,"1,316",2021-06-30,Single Family,1.442,0.47,2022-01-18 00:44:58.587340
172,2022-01-17,rentcast,as163,as1632d1,202 Fawnfield Dr,Cedar,Park,TX,2.0,"1,243",2021-07-04,Single Family,1.692,1.01,2022-01-18 00:44:58.587340
173,2022-01-17,rentcast,as163,as1632d1,1813 Woodstone Ct,Cedar,Park,TX,2.0,"1,296",2021-08-11,Single Family,1.622,0.78,2022-01-18 00:44:58.587340
174,2022-01-17,rentcast,as163,as1632d1,1806 Oakmont Ln,Cedar,Park,TX,2.0,"1,323",2021-06-18,Single Family,1.512,0.68,2022-01-18 00:44:58.587340
175,2022-01-17,rentcast,as163,as1632d1,1914 Hollow Ridge Dr,Cedar,Park,TX,2.0,"1,335",2022-01-02,Single Family,1.312,0.81,2022-01-18 00:44:58.587340
176,2022-01-17,rentcast,as163,as1632d1,800 Monarch Ave,Cedar,Park,TX,2.0,"1,465",2021-12-28,Single Family,1.292,0.45,2022-01-18 00:44:58.587340
177,2022-01-17,rentcast,as163,as1632d1,1504 Sedbury Way,Cedar,Park,TX,2.0,"1,360",2021-10-04,Single Family,1.472,0.98,2022-01-18 00:44:58.587340
178,2022-01-17,rentcast,as163,as1632d1,1402 Cedar Park Dr,Cedar,Park,TX,2.0,"1,462",2021-10-22,Single Family,1.302,0.58,2022-01-18 00:44:58.587340
179,2022-01-17,rentcast,as163,as1632d1,1707 Deodara Dr,Cedar,Park,TX,2.0,"1,420",2021-09-15,Single Family,1.322,0.78,2022-01-18 00:44:58.587340
180,2022-01-17,rentcast,as167,as1671a1,"1016 W Stassney Ln, Apt 122",Austin,TX,78745,1.0,588,2021-09-21,Apartment,2.302,0.03,2022-01-18 00:44:58.587340
181,2022-01-17,rentcast,as167,as1671a1,"1016 W Stassney Ln, Apt 136",Austin,TX,78745,1.0,588,2021-09-08,Apartment,2.192,0.03,2022-01-18 00:44:58.587340
182,2022-01-17,rentcast,as167,as1671a1,"1016 W Stassney Ln, Apt 148",Austin,TX,78745,1.0,708,2021-09-14,Apartment,1.912,0.03,2022-01-18 00:44:58.587340
183,2022-01-17,rentcast,as167,as1671a1,"1020 W Stassney Ln, Unit 248",Austin,TX,78745,1.0,708,2021-09-16,Apartment,2.062,0.06,2022-01-18 00:44:58.587340
184,2022-01-17,rentcast,as167,as1671a1,"1020 W Stassney Ln, Unit 165",Austin,TX,78745,1.0,708,2021-09-07,Apartment,1.922,0.07,2022-01-18 00:44:58.587340
185,2022-01-17,rentcast,as167,as1671a1,"5807 S 1st St, Unit ATC11",Austin,TX,78745,1.0,670,2021-09-14,Apartment,1.772,0.39,2022-01-18 00:44:58.587340
186,2022-01-17,rentcast,as167,as1671a1,1016 W Stassney Ln,Austin,TX,78745,1.0,,2022-01-11,Apartment,,0.03,2022-01-18 00:44:58.587340
187,2022-01-17,rentcast,as167,as1671a1,"1005 W Stassney Ln, Unit 25203",Austin,TX,78745,1.0,,2022-01-11,Apartment,,0.1,2022-01-18 00:44:58.587340
188,2022-01-17,rentcast,as167,as1671a1,"714 Turtle Creek Blvd, Unit 156",Austin,TX,78745,1.0,,2021-09-08,Apartment,,0.38,2022-01-18 00:44:58.587340
189,2022-01-17,rentcast,as167,as1671a1,5816 S 1st St,Austin,TX,78745,1.0,,2021-09-12,Single Family,,0.36,2022-01-18 00:44:58.587340
190,2022-01-17,rentcast,as167,as1671a1,1005 W Stassney Ln,Austin,TX,78745,1.0,650,2022-01-11,Condo,1.502,0.1,2022-01-18 00:44:58.587340
191,2022-01-17,rentcast,as167,as1671a1,"1005 W Stassney Ln, Unit 25202",Austin,TX,78745,1.0,,2022-01-09,Apartment,,0.1,2022-01-18 00:44:58.587340
192,2022-01-17,rentcast,as167,as1671a1,"1005 W Stassney Ln, Unit 25201",Austin,TX,78745,1.0,,2022-01-11,Apartment,,0.1,2022-01-18 00:44:58.587340
193,2022-01-17,rentcast,as167,as1671a1,"5304 Saint Georges Grn, Apt A",Austin,TX,78745,1.0,840,2021-06-22,Apartment,1.192,0.59,2022-01-18 00:44:58.587340
194,2022-01-17,rentcast,as167,as1671a1,811 Ramble Ln,Austin,TX,78745,1.0,,2021-06-30,Apartment,,0.15,2022-01-18 00:44:58.587340
195,2022-01-17,rentcast,as167,as1671a1,5800 Emerald Forest Dr,Austin,TX,78745,1.0,,2021-12-15,Apartment,,0.24,2022-01-18 00:44:58.587340
196,2022-01-17,rentcast,as167,as1671a1,6200 Soft Wind Cir,Austin,TX,78745,1.0,,2021-10-01,Apartment,,0.51,2022-01-18 00:44:58.587340
197,2022-01-17,rentcast,as167,as1671a1,801 Sirocco Dr,Austin,TX,78745,1.0,,2021-06-27,Apartment,,0.51,2022-01-18 00:44:58.587340
198,2022-01-17,rentcast,as167,as1671a1,5304 Saint Georges Grn,Austin,TX,78745,1.0,,2021-06-23,Apartment,,0.59,2022-01-18 00:44:58.587340
199,2022-01-17,rentcast,as167,as1671a1,4903 Hawk Cv,Austin,TX,78745,1.0,,2021-11-30,Apartment,,0.63,2022-01-18 00:44:58.587340
200,2022-01-17,rentcast,as167,as1671a1-R,"1016 W Stassney Ln, Apt 122",Austin,TX,78745,1.0,588,2021-09-21,Apartment,2.302,0.03,2022-01-18 00:44:58.587340
201,2022-01-17,rentcast,as167,as1671a1-R,"1016 W Stassney Ln, Apt 136",Austin,TX,78745,1.0,588,2021-09-08,Apartment,2.192,0.03,2022-01-18 00:44:58.587340
202,2022-01-17,rentcast,as167,as1671a1-R,"1016 W Stassney Ln, Apt 148",Austin,TX,78745,1.0,708,2021-09-14,Apartment,1.912,0.03,2022-01-18 00:44:58.587340
203,2022-01-17,rentcast,as167,as1671a1-R,"1020 W Stassney Ln, Unit 248",Austin,TX,78745,1.0,708,2021-09-16,Apartment,2.062,0.06,2022-01-18 00:44:58.587340
204,2022-01-17,rentcast,as167,as1671a1-R,"1020 W Stassney Ln, Unit 165",Austin,TX,78745,1.0,708,2021-09-07,Apartment,1.922,0.07,2022-01-18 00:44:58.587340
205,2022-01-17,rentcast,as167,as1671a1-R,"5807 S 1st St, Unit ATC11",Austin,TX,78745,1.0,670,2021-09-14,Apartment,1.772,0.39,2022-01-18 00:44:58.587340
206,2022-01-17,rentcast,as167,as1671a1-R,1016 W Stassney Ln,Austin,TX,78745,1.0,,2022-01-11,Apartment,,0.03,2022-01-18 00:44:58.587340
207,2022-01-17,rentcast,as167,as1671a1-R,"1005 W Stassney Ln, Unit 25203",Austin,TX,78745,1.0,,2022-01-11,Apartment,,0.1,2022-01-18 00:44:58.587340
208,2022-01-17,rentcast,as167,as1671a1-R,"714 Turtle Creek Blvd, Unit 156",Austin,TX,78745,1.0,,2021-09-08,Apartment,,0.38,2022-01-18 00:44:58.587340
209,2022-01-17,rentcast,as167,as1671a1-R,5816 S 1st St,Austin,TX,78745,1.0,,2021-09-12,Single Family,,0.36,2022-01-18 00:44:58.587340
210,2022-01-17,rentcast,as167,as1671a1-R,1005 W Stassney Ln,Austin,TX,78745,1.0,650,2022-01-11,Condo,1.502,0.1,2022-01-18 00:44:58.587340
211,2022-01-17,rentcast,as167,as1671a1-R,"1005 W Stassney Ln, Unit 25202",Austin,TX,78745,1.0,,2022-01-09,Apartment,,0.1,2022-01-18 00:44:58.587340
212,2022-01-17,rentcast,as167,as1671a1-R,"1005 W Stassney Ln, Unit 25201",Austin,TX,78745,1.0,,2022-01-11,Apartment,,0.1,2022-01-18 00:44:58.587340
213,2022-01-17,rentcast,as167,as1671a1-R,"5304 Saint Georges Grn, Apt A",Austin,TX,78745,1.0,840,2021-06-22,Apartment,1.192,0.59,2022-01-18 00:44:58.587340
214,2022-01-17,rentcast,as167,as1671a1-R,811 Ramble Ln,Austin,TX,78745,1.0,,2021-06-30,Apartment,,0.15,2022-01-18 00:44:58.587340
215,2022-01-17,rentcast,as167,as1671a1-R,5800 Emerald Forest Dr,Austin,TX,78745,1.0,,2021-12-15,Apartment,,0.24,2022-01-18 00:44:58.587340
216,2022-01-17,rentcast,as167,as1671a1-R,6200 Soft Wind Cir,Austin,TX,78745,1.0,,2021-10-01,Apartment,,0.51,2022-01-18 00:44:58.587340
217,2022-01-17,rentcast,as167,as1671a1-R,801 Sirocco Dr,Austin,TX,78745,1.0,,2021-06-27,Apartment,,0.51,2022-01-18 00:44:58.587340
218,2022-01-17,rentcast,as167,as1671a1-R,5304 Saint Georges Grn,Austin,TX,78745,1.0,,2021-06-23,Apartment,,0.59,2022-01-18 00:44:58.587340
219,2022-01-17,rentcast,as167,as1671a1-R,4903 Hawk Cv,Austin,TX,78745,1.0,,2021-11-30,Apartment,,0.63,2022-01-18 00:44:58.587340
220,2022-01-17,rentcast,as167,as1671a1-U,"1016 W Stassney Ln, Apt 122",Austin,TX,78745,1.0,588,2021-09-21,Apartment,2.302,0.03,2022-01-18 00:44:58.587340
221,2022-01-17,rentcast,as167,as1671a1-U,"1016 W Stassney Ln, Apt 136",Austin,TX,78745,1.0,588,2021-09-08,Apartment,2.192,0.03,2022-01-18 00:44:58.587340
222,2022-01-17,rentcast,as167,as1671a1-U,"1016 W Stassney Ln, Apt 148",Austin,TX,78745,1.0,708,2021-09-14,Apartment,1.912,0.03,2022-01-18 00:44:58.587340
223,2022-01-17,rentcast,as167,as1671a1-U,"1020 W Stassney Ln, Unit 248",Austin,TX,78745,1.0,708,2021-09-16,Apartment,2.062,0.06,2022-01-18 00:44:58.587340
224,2022-01-17,rentcast,as167,as1671a1-U,"1020 W Stassney Ln, Unit 165",Austin,TX,78745,1.0,708,2021-09-07,Apartment,1.922,0.07,2022-01-18 00:44:58.587340
225,2022-01-17,rentcast,as167,as1671a1-U,"5807 S 1st St, Unit ATC11",Austin,TX,78745,1.0,670,2021-09-14,Apartment,1.772,0.39,2022-01-18 00:44:58.587340
226,2022-01-17,rentcast,as167,as1671a1-U,1016 W Stassney Ln,Austin,TX,78745,1.0,,2022-01-11,Apartment,,0.03,2022-01-18 00:44:58.587340
227,2022-01-17,rentcast,as167,as1671a1-U,"1005 W Stassney Ln, Unit 25203",Austin,TX,78745,1.0,,2022-01-11,Apartment,,0.1,2022-01-18 00:44:58.587340
228,2022-01-17,rentcast,as167,as1671a1-U,"714 Turtle Creek Blvd, Unit 156",Austin,TX,78745,1.0,,2021-09-08,Apartment,,0.38,2022-01-18 00:44:58.587340
229,2022-01-17,rentcast,as167,as1671a1-U,5816 S 1st St,Austin,TX,78745,1.0,,2021-09-12,Single Family,,0.36,2022-01-18 00:44:58.587340
230,2022-01-17,rentcast,as167,as1671a1-U,1005 W Stassney Ln,Austin,TX,78745,1.0,650,2022-01-11,Condo,1.502,0.1,2022-01-18 00:44:58.587340
231,2022-01-17,rentcast,as167,as1671a1-U,"1005 W Stassney Ln, Unit 25202",Austin,TX,78745,1.0,,2022-01-09,Apartment,,0.1,2022-01-18 00:44:58.587340
232,2022-01-17,rentcast,as167,as1671a1-U,"1005 W Stassney Ln, Unit 25201",Austin,TX,78745,1.0,,2022-01-11,Apartment,,0.1,2022-01-18 00:44:58.587340
233,2022-01-17,rentcast,as167,as1671a1-U,"5304 Saint Georges Grn, Apt A",Austin,TX,78745,1.0,840,2021-06-22,Apartment,1.192,0.59,2022-01-18 00:44:58.587340
234,2022-01-17,rentcast,as167,as1671a1-U,811 Ramble Ln,Austin,TX,78745,1.0,,2021-06-30,Apartment,,0.15,2022-01-18 00:44:58.587340
235,2022-01-17,rentcast,as167,as1671a1-U,5800 Emerald Forest Dr,Austin,TX,78745,1.0,,2021-12-15,Apartment,,0.24,2022-01-18 00:44:58.587340
236,2022-01-17,rentcast,as167,as1671a1-U,6200 Soft Wind Cir,Austin,TX,78745,1.0,,2021-10-01,Apartment,,0.51,2022-01-18 00:44:58.587340
237,2022-01-17,rentcast,as167,as1671a1-U,801 Sirocco Dr,Austin,TX,78745,1.0,,2021-06-27,Apartment,,0.51,2022-01-18 00:44:58.587340
238,2022-01-17,rentcast,as167,as1671a1-U,5304 Saint Georges Grn,Austin,TX,78745,1.0,,2021-06-23,Apartment,,0.59,2022-01-18 00:44:58.587340
239,2022-01-17,rentcast,as167,as1671a1-U,4903 Hawk Cv,Austin,TX,78745,1.0,,2021-11-30,Apartment,,0.63,2022-01-18 00:44:58.587340
240,2022-01-17,rentcast,as167,as1671a2,"1016 W Stassney Ln, Apt 136",Austin,TX,78745,1.0,588,2021-09-08,Apartment,2.192,0.03,2022-01-18 00:44:58.587340
241,2022-01-17,rentcast,as167,as1671a2,"1016 W Stassney Ln, Apt 122",Austin,TX,78745,1.0,588,2021-09-21,Apartment,2.302,0.03,2022-01-18 00:44:58.587340
242,2022-01-17,rentcast,as167,as1671a2,"1016 W Stassney Ln, Apt 148",Austin,TX,78745,1.0,708,2021-09-14,Apartment,1.912,0.03,2022-01-18 00:44:58.587340
243,2022-01-17,rentcast,as167,as1671a2,"1020 W Stassney Ln, Unit 248",Austin,TX,78745,1.0,708,2021-09-16,Apartment,2.062,0.06,2022-01-18 00:44:58.587340
244,2022-01-17,rentcast,as167,as1671a2,"5807 S 1st St, Unit ATC11",Austin,TX,78745,1.0,670,2021-09-14,Apartment,1.772,0.39,2022-01-18 00:44:58.587340
245,2022-01-17,rentcast,as167,as1671a2,"1020 W Stassney Ln, Unit 165",Austin,TX,78745,1.0,708,2021-09-07,Apartment,1.922,0.07,2022-01-18 00:44:58.587340
246,2022-01-17,rentcast,as167,as1671a2,1016 W Stassney Ln,Austin,TX,78745,1.0,,2022-01-11,Apartment,,0.03,2022-01-18 00:44:58.587340
247,2022-01-17,rentcast,as167,as1671a2,"1005 W Stassney Ln, Unit 25203",Austin,TX,78745,1.0,,2022-01-11,Apartment,,0.1,2022-01-18 00:44:58.587340
248,2022-01-17,rentcast,as167,as1671a2,"714 Turtle Creek Blvd, Unit 156",Austin,TX,78745,1.0,,2021-09-08,Apartment,,0.38,2022-01-18 00:44:58.587340
249,2022-01-17,rentcast,as167,as1671a2,5816 S 1st St,Austin,TX,78745,1.0,,2021-09-12,Single Family,,0.36,2022-01-18 00:44:58.587340
250,2022-01-17,rentcast,as167,as1671a2,1005 W Stassney Ln,Austin,TX,78745,1.0,650,2022-01-11,Condo,1.502,0.1,2022-01-18 00:44:58.587340
251,2022-01-17,rentcast,as167,as1671a2,"5304 Saint Georges Grn, Apt A",Austin,TX,78745,1.0,840,2021-06-22,Apartment,1.192,0.59,2022-01-18 00:44:58.587340
252,2022-01-17,rentcast,as167,as1671a2,"1005 W Stassney Ln, Unit 25202",Austin,TX,78745,1.0,,2022-01-09,Apartment,,0.1,2022-01-18 00:44:58.587340
253,2022-01-17,rentcast,as167,as1671a2,"1005 W Stassney Ln, Unit 25201",Austin,TX,78745,1.0,,2022-01-11,Apartment,,0.1,2022-01-18 00:44:58.587340
254,2022-01-17,rentcast,as167,as1671a2,811 Ramble Ln,Austin,TX,78745,1.0,,2021-06-30,Apartment,,0.15,2022-01-18 00:44:58.587340
255,2022-01-17,rentcast,as167,as1671a2,"1018 W Stassney Ln, Unit 215",Austin,TX,78745,2.0,860,2021-09-08,Apartment,1.482,0.06,2022-01-18 00:44:58.587340
256,2022-01-17,rentcast,as167,as1671a2,"1020 W Stassney Ln, Unit 222",Austin,TX,78745,2.0,860,2021-06-27,Apartment,1.542,0.06,2022-01-18 00:44:58.587340
257,2022-01-17,rentcast,as167,as1671a2,5800 Emerald Forest Dr,Austin,TX,78745,1.0,,2021-12-15,Apartment,,0.24,2022-01-18 00:44:58.587340
258,2022-01-17,rentcast,as167,as1671a2,6200 Soft Wind Cir,Austin,TX,78745,1.0,,2021-10-01,Apartment,,0.51,2022-01-18 00:44:58.587340
259,2022-01-17,rentcast,as167,as1671a2,801 Sirocco Dr,Austin,TX,78745,1.0,,2021-06-27,Apartment,,0.51,2022-01-18 00:44:58.587340
260,2022-01-17,rentcast,as167,as1671a2-R,"1016 W Stassney Ln, Apt 136",Austin,TX,78745,1.0,588,2021-09-08,Apartment,2.192,0.03,2022-01-18 00:44:58.587340
261,2022-01-17,rentcast,as167,as1671a2-R,"1016 W Stassney Ln, Apt 122",Austin,TX,78745,1.0,588,2021-09-21,Apartment,2.302,0.03,2022-01-18 00:44:58.587340
262,2022-01-17,rentcast,as167,as1671a2-R,"1016 W Stassney Ln, Apt 148",Austin,TX,78745,1.0,708,2021-09-14,Apartment,1.912,0.03,2022-01-18 00:44:58.587340
263,2022-01-17,rentcast,as167,as1671a2-R,"1020 W Stassney Ln, Unit 248",Austin,TX,78745,1.0,708,2021-09-16,Apartment,2.062,0.06,2022-01-18 00:44:58.587340
264,2022-01-17,rentcast,as167,as1671a2-R,"5807 S 1st St, Unit ATC11",Austin,TX,78745,1.0,670,2021-09-14,Apartment,1.772,0.39,2022-01-18 00:44:58.587340
265,2022-01-17,rentcast,as167,as1671a2-R,"1020 W Stassney Ln, Unit 165",Austin,TX,78745,1.0,708,2021-09-07,Apartment,1.922,0.07,2022-01-18 00:44:58.587340
266,2022-01-17,rentcast,as167,as1671a2-R,1016 W Stassney Ln,Austin,TX,78745,1.0,,2022-01-11,Apartment,,0.03,2022-01-18 00:44:58.587340
267,2022-01-17,rentcast,as167,as1671a2-R,"1005 W Stassney Ln, Unit 25203",Austin,TX,78745,1.0,,2022-01-11,Apartment,,0.1,2022-01-18 00:44:58.587340
268,2022-01-17,rentcast,as167,as1671a2-R,"714 Turtle Creek Blvd, Unit 156",Austin,TX,78745,1.0,,2021-09-08,Apartment,,0.38,2022-01-18 00:44:58.587340
269,2022-01-17,rentcast,as167,as1671a2-R,5816 S 1st St,Austin,TX,78745,1.0,,2021-09-12,Single Family,,0.36,2022-01-18 00:44:58.587340
270,2022-01-17,rentcast,as167,as1671a2-R,1005 W Stassney Ln,Austin,TX,78745,1.0,650,2022-01-11,Condo,1.502,0.1,2022-01-18 00:44:58.587340
271,2022-01-17,rentcast,as167,as1671a2-R,"5304 Saint Georges Grn, Apt A",Austin,TX,78745,1.0,840,2021-06-22,Apartment,1.192,0.59,2022-01-18 00:44:58.587340
272,2022-01-17,rentcast,as167,as1671a2-R,"1005 W Stassney Ln, Unit 25202",Austin,TX,78745,1.0,,2022-01-09,Apartment,,0.1,2022-01-18 00:44:58.587340
273,2022-01-17,rentcast,as167,as1671a2-R,"1005 W Stassney Ln, Unit 25201",Austin,TX,78745,1.0,,2022-01-11,Apartment,,0.1,2022-01-18 00:44:58.587340
274,2022-01-17,rentcast,as167,as1671a2-R,811 Ramble Ln,Austin,TX,78745,1.0,,2021-06-30,Apartment,,0.15,2022-01-18 00:44:58.587340
275,2022-01-17,rentcast,as167,as1671a2-R,"1018 W Stassney Ln, Unit 215",Austin,TX,78745,2.0,860,2021-09-08,Apartment,1.482,0.06,2022-01-18 00:44:58.587340
276,2022-01-17,rentcast,as167,as1671a2-R,"1020 W Stassney Ln, Unit 222",Austin,TX,78745,2.0,860,2021-06-27,Apartment,1.542,0.06,2022-01-18 00:44:58.587340
277,2022-01-17,rentcast,as167,as1671a2-R,5800 Emerald Forest Dr,Austin,TX,78745,1.0,,2021-12-15,Apartment,,0.24,2022-01-18 00:44:58.587340
278,2022-01-17,rentcast,as167,as1671a2-R,6200 Soft Wind Cir,Austin,TX,78745,1.0,,2021-10-01,Apartment,,0.51,2022-01-18 00:44:58.587340
279,2022-01-17,rentcast,as167,as1671a2-R,801 Sirocco Dr,Austin,TX,78745,1.0,,2021-06-27,Apartment,,0.51,2022-01-18 00:44:58.587340
280,2022-01-17,rentcast,as167,as1671a2-U,"1016 W Stassney Ln, Apt 136",Austin,TX,78745,1.0,588,2021-09-08,Apartment,2.192,0.03,2022-01-18 00:44:58.587340
281,2022-01-17,rentcast,as167,as1671a2-U,"1016 W Stassney Ln, Apt 122",Austin,TX,78745,1.0,588,2021-09-21,Apartment,2.302,0.03,2022-01-18 00:44:58.587340
282,2022-01-17,rentcast,as167,as1671a2-U,"1016 W Stassney Ln, Apt 148",Austin,TX,78745,1.0,708,2021-09-14,Apartment,1.912,0.03,2022-01-18 00:44:58.587340
283,2022-01-17,rentcast,as167,as1671a2-U,"1020 W Stassney Ln, Unit 248",Austin,TX,78745,1.0,708,2021-09-16,Apartment,2.062,0.06,2022-01-18 00:44:58.587340
284,2022-01-17,rentcast,as167,as1671a2-U,"5807 S 1st St, Unit ATC11",Austin,TX,78745,1.0,670,2021-09-14,Apartment,1.772,0.39,2022-01-18 00:44:58.587340
285,2022-01-17,rentcast,as167,as1671a2-U,"1020 W Stassney Ln, Unit 165",Austin,TX,78745,1.0,708,2021-09-07,Apartment,1.922,0.07,2022-01-18 00:44:58.587340
286,2022-01-17,rentcast,as167,as1671a2-U,1016 W Stassney Ln,Austin,TX,78745,1.0,,2022-01-11,Apartment,,0.03,2022-01-18 00:44:58.587340
287,2022-01-17,rentcast,as167,as1671a2-U,"1005 W Stassney Ln, Unit 25203",Austin,TX,78745,1.0,,2022-01-11,Apartment,,0.1,2022-01-18 00:44:58.587340
288,2022-01-17,rentcast,as167,as1671a2-U,"714 Turtle Creek Blvd, Unit 156",Austin,TX,78745,1.0,,2021-09-08,Apartment,,0.38,2022-01-18 00:44:58.587340
289,2022-01-17,rentcast,as167,as1671a2-U,5816 S 1st St,Austin,TX,78745,1.0,,2021-09-12,Single Family,,0.36,2022-01-18 00:44:58.587340
290,2022-01-17,rentcast,as167,as1671a2-U,1005 W Stassney Ln,Austin,TX,78745,1.0,650,2022-01-11,Condo,1.502,0.1,2022-01-18 00:44:58.587340
291,2022-01-17,rentcast,as167,as1671a2-U,"5304 Saint Georges Grn, Apt A",Austin,TX,78745,1.0,840,2021-06-22,Apartment,1.192,0.59,2022-01-18 00:44:58.587340
292,2022-01-17,rentcast,as167,as1671a2-U,"1005 W Stassney Ln, Unit 25202",Austin,TX,78745,1.0,,2022-01-09,Apartment,,0.1,2022-01-18 00:44:58.587340
293,2022-01-17,rentcast,as167,as1671a2-U,"1005 W Stassney Ln, Unit 25201",Austin,TX,78745,1.0,,2022-01-11,Apartment,,0.1,2022-01-18 00:44:58.587340
294,2022-01-17,rentcast,as167,as1671a2-U,811 Ramble Ln,Austin,TX,78745,1.0,,2021-06-30,Apartment,,0.15,2022-01-18 00:44:58.587340
295,2022-01-17,rentcast,as167,as1671a2-U,"1018 W Stassney Ln, Unit 215",Austin,TX,78745,2.0,860,2021-09-08,Apartment,1.482,0.06,2022-01-18 00:44:58.587340
296,2022-01-17,rentcast,as167,as1671a2-U,"1020 W Stassney Ln, Unit 222",Austin,TX,78745,2.0,860,2021-06-27,Apartment,1.542,0.06,2022-01-18 00:44:58.587340
297,2022-01-17,rentcast,as167,as1671a2-U,5800 Emerald Forest Dr,Austin,TX,78745,1.0,,2021-12-15,Apartment,,0.24,2022-01-18 00:44:58.587340
298,2022-01-17,rentcast,as167,as1671a2-U,6200 Soft Wind Cir,Austin,TX,78745,1.0,,2021-10-01,Apartment,,0.51,2022-01-18 00:44:58.587340
299,2022-01-17,rentcast,as167,as1671a2-U,801 Sirocco Dr,Austin,TX,78745,1.0,,2021-06-27,Apartment,,0.51,2022-01-18 00:44:58.587340
