,id,link,name,rent,bedrooms,bathrooms,size,description,address,features,walk score,transit score,bike score,dogs_allowed,cats_allowed
180,3h6w1tf,https://www.apartments.com/25-central-park-west-new-york-ny-unit-1r/3h6w1tf/,25 Central Park West Unit 1R,"10,000",Studio,1,,"About 25 Central Park West New York, NY 10023 Professional office space located in the Art Deco Century Condominium. Prime lobby location. Office consists of 3 examination rooms, a large reception/waiting room, an extra large administration office and a small private office. Extensive street views with natural light streaming in all day through all new windows. Active pedestrian traffic. The Century Condominium is a white glove, landmark, Central Park West building with three entrances fully staffed 24 hours a day 7 days per week. There is a Concierge/Captain on duty for your convenience. Situated directly across from beautiful Central Park ,close to all transportation at Columbus Circle and the cross town bus two blocks away on West 65th st. 25 Central Park West is a condo located in Manhattan County, the 10023 ZIP Code, and the New York City Geographic District # 3 attendance zone.","25 Central Park West, New York, NY 10023 – New York",[],98,100,83,yes,yes
181,mzchbhk,https://www.apartments.com/415-e-37th-st-new-york-ny-unit-34-f/mzchbhk/,415 E 37th St Unit 34-F,"7,900",3,2.5,,"About 415 E 37th St New York, NY 10016 Features Laundry in Unit Dishwasher Microwave Hardwood Floors Renovated Stainless Steel Appliances Floor to Ceiling Windows Walk-In Closet Full-Time Doorman Pets Allowed Garage Central Air Elevator Gym Laundry in Building Outdoor Areas Live-In Super Washer/Dryer AllowedDescriptionSpectacular high floor corner unit with walls of windows overlooking the river!Newly renovated kitchen, floors, bathrooms! Washer/dryer in unit.Building amenities include a fully equipped gym, children's playroom, business center, children's study room, billiards/pool table, lounge, and TWO swimming pools.Also for sale at $2,150,000. 415 E 37th St is a condo located in Manhattan County, the 10016 ZIP Code, and the New York City Geographic District # 2 attendance zone.","415 E 37th St, New York, NY 10016 – Hudson Yards","['In Unit Washer & Dryer', 'Washer/Dryer Hookup']",98,100,90,yes,yes
182,0yclfb0,https://www.apartments.com/15-w-53rd-st-new-york-ny-unit-19e/0yclfb0/,15 W 53rd St Unit 19E,"6,500",1,2,,"About 15 W 53rd St New York, NY 10019 Unit 19E, an expansive and renovated corner one-bedroom unit with a separate home office, two full bathrooms, and 1,187 interior square feet is available for rent in Museum Tower, 15 West 53rd Street.The renovated open kitchen features a large marble counter, modern Bosch appliances including a 5-burner drop-in cooktop, a built-in oven, a dishwasher, and a French door refrigerator with external filtered water and ice maker. The under-mounted Kohler sink includes an instant hot water dispenser and garbage disposal.The corner living room receives great light all day long. There are floor-to-ceiling windows and large picture windows. The living room measures approximately 21'6"" x 18'6"".Marble flooring, stone, crown molding, and custom window treatments are seen throughout this beautiful residence. There is extensive storage in this unit with large closets and built-in wardrobes. There is a washer-dryer combination unit in this home. There is recessed lighting, track lights, and designer wall sconces.The main bedroom suite begins with a private entry hall with ample closeting. The king-size bedroom has a full wall of closets and a luxurious 4-piece marble bath with a stall shower and a deep soaking tub.The secondary marble bath and the home office are located next to each other on the opposite side of the unit away from the main bedroom.This 52-story multi-colored glass condominium and rental tower was created in 1983 as part of a major expansion of the Museum of Modern Art (MoMA). Designed by Cesar Pelli, the tower includes six floors of museum space and 238 apartments. The lobby of Museum Tower is home to permanent art pieces, including work by Picasso and David Hockney.Museum Tower's attentive lobby personnel, elevator attendants, and valets will provide you with true white-glove service.Museum Tower's amenities include a fitness center with a sauna, a steam room, a meditation room, a screening room, a business conference room, a wine storage room subject to availability, a roof terrace as well as housekeeping and laundry services.Fees: Checks must be separate certified or bank checks. 1. Credit Fee - check payable to Douglas Elliman Property Management - $200.00 - per applicant (non-refundable) must be submitted with Board Package.2. Move-in Fee - check payable to Museum Tower Condominium in the amount of $500.00(non-refundable) (must be submitted with Board package).3. Housekeeping Security Deposit - check payable to Museum Tower Condominium in the amount of $750.00 (if tenant is and individual) or $1,500.00 (if tenant is a corporation) which represents a security deposit in the event housekeeping charges remain outstanding sixty (60) days after being billed.4. 1st month's rent 5. Security deposit 6. Please refer to the condominium's application for lease for further information.Thank you. 15 W 53rd St is a condo located in Manhattan County, the 10019 ZIP Code, and the New York City Geographic District # 2 attendance zone.","15 W 53rd St, New York, NY 10019 – Midtown Center",[],97,100,89,,
183,mbk0sth,https://www.apartments.com/240-w-64th-st-new-york-ny/mbk0sth/,240 W 64th St Unit PHDD,"2,650",1,2,,"About 240 W 64th St New York, NY 10023 Now being offered with NO BROKER FEEMassively underpriced 1BR/2BA in the heart of Lincoln Square!Apartment Features:#PH-DD is a TRUE 1BR/2BA with a queen-sized bedroom and two full bathrooms. Hardwood floors, an open kitchen, and plenty of natural light complete the package!Building Features:-Laundry in every building-Fitness Center-Common Courtyard-Responsive Management-Maintenance team-24/7 Concierge and package service- Elevator in buildingNeighborhood Features:Steps away from Lincoln Center, Juilliard, John Jay, Fordham Law, New York Institute of Technology, Touro College, and Mount Sinai West. A five minute subway ride to Columbia University. Conveniently located a few blocks from the 1, 2, 3 and A, C, E, B, D, F, and M subway lines!Note: photos are of a similar layout with similar finishes. New photos coming soon! 240 W 64th St is an apartment located in Manhattan County, the 10023 ZIP Code, and the attendance zone.","240 W 64th St, New York, NY 10023 – Hell's Kitchen",[],96,100,86,,
184,vcx03ld,https://www.apartments.com/62-w-62nd-st-new-york-ny-unit-21c/vcx03ld/,62 W 62nd St Unit 21C,"6,650",2,2,,"About 62 W 62nd St New York, NY 10023 Enjoy the comforts of having your own large balcony and washer/dryer in this lovely apartment. With two bedrooms, two marble bathrooms, and an updated kitchen, this very pleasant apartment also offers a spacious entry foyer that can serve as a home office. The good-sized master bedroom offers two large closets, one being a walk-in. The corner living room faces east and north, with partial park and city views. Offering outdoor space and indoor spaciousness, Apartment 21 C also brings Lincoln Center, Central Park, Columbus Circle, many shops, restaurants, and multiple transportation options to your door. A full-service building, The Allegro features a soaring lobby, a beautiful entrance garden, and great staff. No smoking and no pets, please. For this and other units at the Allegro, please call the listing agent and resident broker. 62 W 62nd St is a condo located in Manhattan County, the 10023 ZIP Code, and the New York City Geographic District # 3 attendance zone.","62 W 62nd St, New York, NY 10023 – Lincoln Square","['In Unit Washer & Dryer', 'Washer/Dryer Hookup', 'Courtyard', 'Balcony']",99,100,84,,
185,m4qh5hl,https://www.apartments.com/33-w-56th-st-new-york-ny-unit-6b/m4qh5hl/,33 W 56th St Unit 6B,"9,950",2,2.5,,"About 33 W 56th St New York, NY 10019 Please see virtual video tour below. Beautiful fully furnished 2 Bedroom, 2.5 Bath apartment at The Centurion full service white glove bldg, soaring 10 foot ceilings with over-sized windows that create a stunning sun filled home, state of the art full equipped separate kitchen, limestone exterior, Sub-Zero refrigerator, wolf stainless steel oven to the 1 1.2 thick glass counter top. Hardwood floors, Master bathrooms feature double limestone sink, rimless European glass shower, polished marble floors and Baltimore limestone in the bathtub enclosure. Guest bathroom includes a laundry room inside. Centurion has fitness center on the third floor, on-site parking available.Amazing location only steps from Fifth Avenue, Central Park, the Museum of Modern Art (MOMA) as well as world class theatres and fine dining. Designed by I.M. Pei, who is recognized as one of the greatest architects of all time especially for his past milestones as the Pyramid at The Louvre and New Yorks Four Seasons Hotel, this is his first and last residential project."" 33 W 56th St is a condo located in Manhattan County, the 10019 ZIP Code, and the New York City Geographic District # 2 attendance zone.","33 W 56th St, New York, NY 10019 – Midtown Center","['In Unit Washer & Dryer', 'Washer/Dryer Hookup']",97,100,86,yes,yes
186,y92thgr,https://www.apartments.com/24-w-57th-st-new-york-ny/y92thgr/,24 W 57th St Unit 900AND1000,"70,892",Studio,2,,"About 24 W 57th St New York, NY 10019 24 West 57th Street is a Plaza District building offering prestigious medical and professional space, located between 5th and 6th Avenues. The New York Gallery Building has a newly renovated attended lobby and dual elevator entrances on 56th and 57th Streets.The duplex suites 900 and 1000 are approximately 12,330 square feet combined with 13 foot ceilings, a private outdoor balcony, and two restrooms. The layout is adaptable to any medical or professional specialty.24 West 57th Street is proximate to transportation options such as the 57th Street F, the 5th Avenue N, R, W, E, M trains, and the 5th Avenue West 58th Street bus. The New York Gallery Building is also proximate to Lenox Hill Hospital, Mount Sinai Hospital, Weill Cornell Medical Center, Memorial Sloan Kettering, Hospital for Special Surgery, and New York Presbyterian Hospital. 24 W 57th St is an apartment located in Manhattan County, the 10019 ZIP Code, and the attendance zone.","24 W 57th St, New York, NY 10019 – Midtown East",[],97,100,86,,
187,tq98nqb,https://www.apartments.com/1414-6th-ave-new-york-ny-unit-1302/tq98nqb/,1414 6th Ave Unit 1302,"6,000",Studio,1,,"About 1414 6th Ave New York, NY 10019 Stunning and stylish completely furnished and designer decorated chic studio at The Plaza Condominium, Private Residences. The Plaza white-glove service experience begins at entry into the exquisite mosaic tiled Private Residential Lobby with opulent grandeur of the Beaux-Arts era.The high floor sun-drenched home faces south and east enjoying double exposure illuminating the beautifully manicured Plaza gardens with dazzling fountains and reflecting pools. Welcomed by an entry foyer, there is a coat closet, laundry closet with washer and dryer plus a room-sized walk-in closet.The dramatic and elegant living room features floor to ceiling Juliet balconies and windows accenting the 10-foot ceilings and moldings. There is also a sleeper couch for a guest. The sumptuous bedroom area has a queen-sized bed. The large chef's kitchen features Miele and Viking appliances, glass front custom cabinetry with Nero Marquand stone countertops, and Calacatta marble tile backsplash.The luxurious bathroom features original mosaic patterned tile and the classic double P Plaza logo crafted by Lefroy Brooks and Kohler. The studio is totally outfitted to suit your every need and includes linens, dishes, cutlery, cooking utensils down to the espresso machine so just bring a toothbrush! Plaza residents enjoy full access to the services and amenities of the Hotel.5 Star Concierge Service with in-residence AMX technology, Fitness, and Health Center, Gym, Hair Salon, Maid Service, Room Service, Catering and Limousine Services Enjoy The Palm Court, The Grand Ballroom, The Champagne Bar and The Rose Club, The Oak Room, The Plaza Food Hall by Todd English, The Fitness Center, La Palestra, The Caudalie Vinotherapie Spa, Warren-Tricomi Salon and the Shops of The Plaza for every convenience. Located on the most prestigious street in NYC across from Central Park at Fifth Avenue. 1414 6th Ave is a condo located in Manhattan County, the 10019 ZIP Code, and the New York City Geographic District # 3 attendance zone.","1414 6th Ave, New York, NY 10019 – Central Park West","['In Unit Washer & Dryer', 'Washer/Dryer Hookup', 'Balcony']",99,100,83,yes,yes
188,d7w0mql,https://www.apartments.com/65-w-55th-st-new-york-ny/d7w0mql/,65 W 55th St Unit 12-G,"3,850",1,1,,"About 65 W 55th St New York, NY 10019 Beautiful One Bedroom, One Bathroom Available in Midtown + No Fee!Explore New York City living where we offer a variety of spacious, quiet, light-filled studio, 1-bedroom, and 2-bedroom apartments for rent in the heart of Midtown. 65 W 55th Street is a beautiful doorman building a few blocks from Central Park, the Theater District, Columbus Circle, and Rockefeller Center. Conveniently situated next to all of the major subway lines including the E, M, F, B, D, N, R, W, 4, 5, 6. Located near multiple entertainment districts, you'll be able to enjoy all the great restaurants, bars, and cafes that this neighborhood has to offer. Building Features:DoormanElevatorPets AllowedLaundry in BuildingSmall Package RoomLive-in SuperNeighborhood:Home to some of the most notable art institutions and museums in NYC, Midtown East is well known for its unparalleled shopping, immaculate landscaping, and amazing eateries. Located near Billionaire's Row, 65 W 55th Street meets all your needs. Nestled near Central Park and Rockefeller Center and located among great restaurants and cafes only elevates Midtown East residents' city lifestyle. Grab your morning cup of Joe at Blue Bottle Coffee. Stop by Mangia's 57th for a casual and equally delicious lunch or top off your night with a fancy dinner at Nobu 57, and cocktails at The Bar Room. Transportation:Close to the F at 57th Street, E, M trains at 53rd St, and the N, R, W trains on 59th street, which allow you to easily travel well into parts of Downtown Manhattan, Queens and Brooklyn.Photos are for illustrative purposes and do not reflect the exact unit.Equal Housing Opportunity 65 W 55th St is an apartment located in Manhattan County, the 10019 ZIP Code, and the attendance zone.","65 W 55th St, New York, NY 10019 – Midtown Center",[],98,100,87,,
189,kv68lxb,https://www.apartments.com/400-w-61st-st-new-york-ny-unit-805/kv68lxb/,400 W 61st St Unit 805,"7,557",1,1,,"About 400 W 61st St New York, NY 10069 Waterline Square Luxury Rentals offer unparalleled high quality, timeless design with spacious, light-filled layouts and breathtaking views. Featuring state-of-the-art MERV-13 multi-filter systems that filter fresh air into each home and public spaces. These top-of-the-line filters are specifically designed to prevent air recirculation and air migration, thus ensuring that residents receive the freshest air at all times.Two Waterline #805 is a south-facing one-bedroom, one-bathroom plus home office with stunning Waterline Park views. The entry foyer opens to the home office, which leads to the living/dining room with an open kitchen including a wine refrigerator, fully-vented range hood, waste disposal, and an appliance package designed by Bosch. The residence features a walk-in closet, vented washer/dryer, and a five-fixture bathroom, making it a truly unique and elevated offering.Spanning nearly five acres and built around a new 2.6-acre landscaped park, Waterline Square is the culmination of a thriving riverfront neighborhood 25 years in the making, where Midtown meets the Upper West Side.Residents will have a life that transcends expectations with over 100,000 square feet of sports, leisure, and lifestyle amenities including an indoor tennis court, basketball court, squash court, soccer field, half-pipe skate park, 25m lap pool, kid's pool, steam rooms, saunas, state of the art gym, yoga studio, pilates studio, boxing studio, rock climbing wall, playroom, gardening studio, recording studio, art studio, bowling alley, golf simulator, and dog playground.Waterline Square will be home of the first-ever experiential food hall by Cipriani, as well as Empellon, by James Beard-nominated chef, Alex Stupak. 400 W 61st St is a condo located in Manhattan County, the 10069 ZIP Code, and the New York City Geographic District # 3 attendance zone.","400 W 61st St, New York, NY 10069 – Lincoln Square",[],94,100,87,yes,yes
190,45wy53h,https://www.apartments.com/635-w-59th-st-new-york-ny-unit-2901/45wy53h/,635 W 59th St Unit 2901,"23,250",3,4,,"About 635 W 59th St New York, NY 10019 Waterline Square Luxury Rentals offer unparalleled high quality, timeless design with spacious, light-filled layouts, and breathtaking views. Featuring state-of-the-art MERV-13 multi-filter systems that filter fresh air into each home and public spaces. These top-of-the-line filters are specifically designed to prevent air recirculation and air migration, thus ensuring that residents receive the freshest air at all times.Three Waterline #2901 is a three-bedroom, three-and-a-half bathroom with stunning Manhattan skyline and Hudson River views. The entry foyer leads to the living and dining room with an open kitchen including a waterfall island, wine refrigerator, fully-vented range hood, waste disposal, and an appliance package designed by Bosch. The residence features a vented washer/dryer, and a five-fixture bathroom in the primary suite, making it a truly unique and elevated offering.Spanning nearly five-acres and built around a new 2.6-acre landscaped park, Waterline Square is the culmination of a thriving riverfront neighborhood 25 years in the making, where Midtown meets the Upper West Side.Residents will have a life that transcends expectations with over 100,000 square feet of sports, leisure, and lifestyle amenities including an indoor tennis court, basketball court, squash court, soccer field, half-pipe skate park, 25m lap pool, kid's pool, steam rooms, saunas, state of the art gym, yoga studio, pilates studio, boxing studio, rock climbing wall, playroom, gardening studio, recording studio, art studio, bowling alley, golf simulator, and dog playground.Waterline Square will be home of the first-ever experiential food hall by Cipriani, as well as Empellon, by James Beard-nominated chef, Alex Stupak. 635 W 59th St is a condo located in Manhattan County, the 10019 ZIP Code, and the New York City Geographic District # 3 attendance zone.","635 W 59th St, New York, NY 10019 – Lincoln Square",[],88,100,87,yes,yes
191,bcdtr4b,https://www.apartments.com/400-w-61st-st-new-york-ny-unit-228/bcdtr4b/,400 W 61st St Unit 228,"10,220",2,3,,"About 400 W 61st St New York, NY 10023 Two Waterline #228 is a southeast-facing two-bedroom, two-and-a-half bathroom plus home office, overlooking stunning Waterline Park and Hudson River views. The entry foyer opens to a kitchen including a waterfall island, wine refrigerator, fully-vented range hood, waste disposal, and an appliance package designed by Bosch. The residence features a walk-in closet, vented washer/dryer, a five-fixture bathroom in the master suite, and a powder room conveniently located off of the entry foyer, making it a truly unique and elevated offering.Waterline Square Luxury Rentals offer unparalleled high quality, timeless design with spacious, light-filled layouts and breathtaking views. Featuring state-of-the-art MERV-13 multi-filter systems that filter fresh air into each home and public spaces. These top-of-the-line filters are specifically designed to prevent air recirculation and air migration, thus ensuring that residents receive the freshest air at all times.Spanning nearly five acres and built around a new 2.6-acre landscaped park, Waterline Square is the culmination of a thriving riverfront neighborhood 25 years in the making, where Midtown meets the Upper West Side.Residents will have a life that transcends expectations with over 100,000 square feet of sports, leisure, and lifestyle amenities including an indoor tennis court, basketball court, squash court, soccer field, half-pipe skate park, 25m lap pool, kid's pool, steam rooms, saunas, state of the art gym, yoga studio, pilates studio, boxing studio, rock climbing wall, playroom, gardening studio, recording studio, art studio, bowling alley, golf simulator, and dog playground. 400 W 61st St is a condo located in Manhattan County, the 10023 ZIP Code, and the New York City Geographic District # 3 attendance zone.","400 W 61st St, New York, NY 10023 – Lincoln Square","['In Unit Washer & Dryer', 'Washer/Dryer Hookup', 'Air Conditioning']",88,100,86,yes,yes
192,6vjpssv,https://www.apartments.com/1414-6th-ave-new-york-ny-unit-608/6vjpssv/,1414 6th Ave Unit 608,"7,500",1,1,,"About 1414 6th Ave New York, NY 10019 Welcome to apartment 608 at the prestigious Plaza Residences, a special opportunity to own a piece of New York City's iconic and storied history. The spacious 782 square-foot home boasts soaring 11-foot ceilings and vaulted windows that look out into the Plaza Gardens and fountain. Classic details like crown molding, wainscoting, and solid oak herringbone floors are smartly complemented by modern upgrades including recessed lighting, custom motorized shades, multizone central HVAC, and a brand new washer/dryer. The open chef's kitchen is outfitted in Nero Maquinna marble countertops with a Calcutta marble mosaic tile backsplash and is equipped with a suite of Viking and Miele appliances. The bathroom has been masterfully upgraded, incorporating finishes from Lefroy Brooks, Kohler fixtures, a gorgeous mosaic tile floor, and features a glass enclosed walk-in rain shower. Storage abounds with a large walk-in closet in the king-sized master bedroom. Owners at The Plaza Residences enjoy the full complement of hotel-style services and amenities including concierge and butler service, 24-hour in-room dining, twice-daily housekeeping, access to The Palm Court, Plaza Food Hall, Champagne Bar, Rose Club, Warren-Tricomi Salon, Grand Ballroom, Terrace Room, and luxury retail shops. 1414 6th Ave is a condo located in Manhattan County, the 10019 ZIP Code, and the New York City Geographic District # 3 attendance zone.","1414 6th Ave, New York, NY 10019 – Central Park West","['In Unit Washer & Dryer', 'Washer/Dryer Hookup']",99,100,83,yes,yes
193,ns70znq,https://www.apartments.com/645-w-59th-st-new-york-ny-unit-2402/ns70znq/,645 W 59th St Unit 2402,"28,875",4,4,,"About 645 W 59th St New York, NY 10069 Waterline Square Luxury Rentals offer unparalleled high quality, timeless design with spacious, light-filled layouts, and breathtaking views. Featuring state-of-the-art MERV-13 multi-filter systems that filter fresh air into each home and public space. These top-of-the-line filters are specifically designed to prevent air recirculation and air migration, thus ensuring that residents receive the freshest air at all times.Three Waterline #2402 is a northwestern-facing corner four-bedroom, four-and-a-half-bathroom with remarkable Hudson River and Manhattan skyline views. This residence has expansive floor-to-ceiling windows with stunning Manhattan skyline views. The entry foyer leads to a living space and a separate dining room. A custom gourmet kitchen designed by Pedini and outfitted with Gaggenau appliances including a refrigerator/freezer, dishwasher, gas cooktop, electric oven, and speed oven/microwave. Countertops and backsplash are high-honed Crema Delicato marble and a Platinum Dornbracht faucet with pullout hand spray. Supplied with a fully vented kitchen hood, wine refrigerator, and garbage disposal.The primary bedroom has a large walk-in closet and a 5-fixture primary bathroom with the enjoyment of a soaking tub. Both bedrooms offer the privacy of an en-suite bathroom and are outfitted in Estremoz Portuguese white marble and Dornbracht fixtures and fittings. The residence features a GE washer and fully vented dryer, making it a truly unique and elevated offering.Three Waterline's private amenities, located on the 22nd Floor, include a private dining room to seat 12, a catering kitchen, a great room with two gas-burning fireplaces, a wet bar, a media room, a billiard room, and bar, and a fully-furnished, landscaped terrace.Located where Midtown meets the Upper West Side, Waterline Square spans nearly five acres. This waterfront community is connected by Waterline Square Park, a new 2.6 acre landscaped park offering a lawn with outdoor seating, serene water features, and a playground.Residents will have a life that transcends expectations with over 100,000 square feet of sports, leisure, and lifestyle amenities including an indoor tennis court, basketball court, 25m lap pool, fitness center, yoga studio, pilates studio, boxing studio, rock climbing wall squash court, athletic field, salon and spa, gardening studio, music studio, art studio, bowling alley, golf simulator, business suite, game room, screening room, skate park, kid's adventure club and kid's party room, and k9 enrichment center.Waterline Square will be the home of Empell n Taqueria by James Beard-nominated chef Alex Stupak, as well as Harry's Table by Cipriani, a new food hall and culinary experience. 645 W 59th St is a condo located in Manhattan County, the 10069 ZIP Code, and the New York City Geographic District # 3 attendance zone.","645 W 59th St, New York, NY 10069 – Lincoln Square","['In Unit Washer & Dryer', 'Washer/Dryer Hookup', 'Air Conditioning']",88,100,87,yes,yes
194,181my27,https://www.apartments.com/635-w-59th-st-new-york-ny-unit-3202/181my27/,635 W 59th St Unit 3202,"22,125",3,3,,"About 635 W 59th St New York, NY 10019 Waterline Square Luxury Rentals offer unparalleled high quality, timeless design with spacious, light-filled layouts, and breathtaking views. Featuring state-of-the-art MERV-13 multi-filter systems that filter fresh air into each home and public spaces. These top-of-the-line filters are specifically designed to prevent air recirculation and air migration, thus ensuring that residents receive the freshest air at all times.Three Waterline #3202 is a three-bedroom, three-half bathroom with stunning Manhattan skyline and Hudson River views. The entry foyer leads to the living and dining room with an open kitchen including a waterfall island, wine refrigerator, fully-vented range hood, waste disposal, and an appliance package designed by Bosch. The residence features a vented washer/dryer, and a five-fixture bathroom in the primary suite, making it a truly unique and elevated offering.Spanning nearly five-acres and built around a new 2.6-acre landscaped park, Waterline Square is the culmination of a thriving riverfront neighborhood 25 years in the making, where Midtown meets the Upper West Side.Residents will have a life that transcends expectations with over 100,000 square feet of sports, leisure, and lifestyle amenities including an indoor tennis court, basketball court, squash court, soccer field, half-pipe skate park, 25m lap pool, kid's pool, steam rooms, saunas, state of the art gym, yoga studio, pilates studio, boxing studio, rock climbing wall, playroom, gardening studio, recording studio, art studio, bowling alley, golf simulator, and dog playground.Waterline Square will be home of the first-ever experiential food hall by Cipriani, as well as Empellon, by James Beard-nominated chef, Alex Stupak. 635 W 59th St is a condo located in Manhattan County, the 10019 ZIP Code, and the New York City Geographic District # 3 attendance zone.","635 W 59th St, New York, NY 10019 – Lincoln Square","['In Unit Washer & Dryer', 'Washer/Dryer Hookup', 'Air Conditioning']",88,100,87,yes,yes
195,kq4dnh8,https://www.apartments.com/635-w-59th-st-new-york-ny-unit-305/kq4dnh8/,635 W 59th St Unit 305,"5,963",1,1,,"About 635 W 59th St New York, NY 10019 Waterline Square Luxury Rentals offer unparalleled high quality, timeless design with spacious, light-filled layouts, and breathtaking views. Featuring state-of-the-art MERV-13 multi-filter systems that filter fresh air into each home and public spaces. These top-of-the-line filters are specifically designed to prevent air recirculation and air migration, thus ensuring that residents receive the freshest air at all times.Three Waterline #305 is a west-facing one-bedroom, one-bathroom with stunning Hudson River and Waterline Park views. The entry foyer leads to the living and dining room featuring an open kitchen including a waterfall island, wine refrigerator, fully-vented range hood, waste disposal, and an appliance package designed by Bosch. The residence features a vented washer/dryer, making it a truly unique and elevated offering.Spanning nearly five acres and built around a new three-acre landscaped park, Waterline Square is the culmination of a thriving riverfront neighborhood 25 years in the making, where Midtown meets the Upper West Side.Residents will have a life that transcends expectations with over 100,000 square feet of sports, leisure, and lifestyle amenities including an indoor tennis court, basketball court, squash court, soccer field, half-pipe skate park, 25m lap pool, kid's pool, steam rooms, saunas, state of the art gym, yoga studio, pilates studio, boxing studio, rock climbing wall, playroom, gardening studio, recording studio, art studio, bowling alley, golf simulator, and dog playground.Waterline Square will be home of the first-ever experiential food hall by Cipriani, as well as Empellon, by James Beard-nominated chef, Alex Stupak. 635 W 59th St is a condo located in Manhattan County, the 10019 ZIP Code, and the New York City Geographic District # 3 attendance zone.","635 W 59th St, New York, NY 10019 – Lincoln Square","['In Unit Washer & Dryer', 'Washer/Dryer Hookup', 'Air Conditioning']",88,100,87,yes,yes
196,mpq264k,https://www.apartments.com/47-w-55th-st-new-york-ny-unit-2/mpq264k/,47 W 55th St Unit # 2,"5,500",2,1,900 sq ft,"About 47 W 55th St New York, NY 10019 Amazing Huge loft ~ work Live situation, can be a share or an Office space . On a second floor walk up building , high ceilings , amazing location 55 Street between 5th and 6th avenue. Broker's Fee applies. 47 W 55th St is a condo located in Manhattan County, the 10019 ZIP Code, and the attendance zone.","47 W 55th St, New York, NY 10019 – Midtown Center","['Smoke Free', 'Furnished']",98,100,84,yes,yes
197,s9wlxv4,https://www.apartments.com/515-37th-w-st-new-york-ny/s9wlxv4/,515 37th W St,"5,000",2,1,680 sq ft,"About 515 37th W St New York, NY 10018 One of the most luxurious and best value buildings in the New Hudson Yards! 515 37th W St is an apartment located in Manhattan County, the 10018 ZIP Code, and the attendance zone.","515 37th W St, New York, NY 10018 – Hudson Yards","['High Speed Internet Access', 'Air Conditioning', 'Heating', 'Cable Ready', 'Dishwasher', 'Granite Countertops', 'Stainless Steel Appliances', 'Kitchen', 'Microwave', 'Oven', 'Refrigerator', 'Freezer', 'Instant Hot Water', 'Hardwood Floors', 'Views', 'Double Pane Windows', 'Laundry Facilities', 'Elevator', 'Fitness Center', 'Balcony', 'Deck']",98,100,92,yes,yes
198,2jxhlxc,https://www.apartments.com/57-w-58th-st-new-york-ny-unit-phd/2jxhlxc/,57 W 58th St Unit PHD,"3,990",1,1,750 sq ft,"About 57 W 58th St New York, NY 10019 This centrally located furnished one bedroom has a working wood burning fire place and plenty of light. There is a washer and drier in the unit. 57 W 58th St is a condo located in Manhattan County, the 10019 ZIP Code, and the New York City Geographic District # 2 attendance zone.","57 W 58th St, New York, NY 10019 – Midtown Center","['Smoke Free', 'Fireplace', 'Views', 'Furnished', 'Laundry Facilities', 'Doorman', 'Elevator']",98,100,64,yes,yes
199,l5tqgbg,https://www.apartments.com/54-56th-w-st-new-york-ny/l5tqgbg/,54 56th W St,"3,350",1,1,780 sq ft,"About 54 56th W St New York, NY 10019 ~ NO FEE ~ Hot desirable NYC location /// walk to all: trains / park / restaurants / shopping / cafes / bars. large renovated 1 bedroom apartment /// private balcony overlooking the city /// high ceilings /// exposed brick /// kitchen with all stainless steel appliances /// large bedroom This beautiful apartment is just one of many I have available for rent in the area and I am happy to show you them at a time convenient to you. 54 56th W St is an apartment located in Manhattan County, the 10019 ZIP Code, and the attendance zone.","54 56th W St, New York, NY 10019 – Midtown East","['Stainless Steel Appliances', 'Kitchen', 'Laundry Facilities', 'Balcony']",98,100,87,yes,yes
200,jqs2lj6,https://www.apartments.com/508-w-37th-st-new-york-ny/jqs2lj6/,508 W 37th St,"3,760 - $5,675",1 - 3,1 - 2,"675 - 1,000 sq ft","About 508 W 37th St New York, NY 10018 24 DM, Luxury building, elevator, laundry in building and rooftop Low Fee 508 W 37th St is a condo located in Manhattan County, the 10018 ZIP Code, and the New York City Geographic District # 2 attendance zone.","508 W 37th St, New York, NY 10018 – Hudson Yards","['Dishwasher', 'Laundry Facilities', 'Elevator']",98,100,92,yes,yes
